"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
1782,308,16.94471,44.14721,1.29506,9045.29752,736.05089,90.88611,0.11935
1783,308,26.17275,27.0519,2.51029,22662.98745,708.55379,160.70578,0.27024
1784,308,26.13953,26.76101,2.38903,18871.97012,749.4624,163.76851,0.29895
1785,308,43.15719,25.17104,1.2571,51599.62289,808.66303,110.71899,0.02391
1786,309,9.0617,17.00359,2.89122,21471.14817,724.19427,115.17287,0.28734
1787,309,14.82352,53.54589,1.2621,42488.23477,843.30105,126.21668,0.03196
1788,309,16.8169,44.6082,1.34068,36870.50159,851.23829,113.48292,0.03785
1789,309,24.37038,34.60362,1.54778,48767.81538,1199.83775,446.5939,0.12181
1790,309,27.32669,24.20352,1.5489,51536.67872,1023.57219,353.15996,0.09297
1791,309,43.12744,25.14539,1.26496,52244.2053,821.84252,139.01952,0.02828
1792,309,52.04626,26.60136,1.14383,6823.79465,790.17229,87.78736,0.12186
1793,310,14.81981,53.3921,1.2313,13552.75163,741.59436,90.19204,0.07251
1794,310,25.15149,31.30811,1.86066,112312.33875,913.38752,571.55795,0.09548
1795,310,27.88002,24.25219,1.12894,6119.05373,1007.20859,318.03033,0.38766
1796,310,34.70413,25.04998,1.32851,44605.95742,921.87679,145.99254,0.03751
1797,310,48.43365,26.00602,1.33372,19614.26738,798.30332,120.86984,0.07292
1798,310,56.64586,28.61815,1.18938,12928.76954,776.19473,102.15921,0.07804
1799,311,15.63235,52.09957,3.82584,42620.68896,714.52633,127.34712,0.27352
1800,311,26.19245,32.6958,1.53661,72530.56214,1122.5577,306.61952,0.05738
1801,311,28.25511,24.2461,1.66201,93589.52073,1166.16232,344.39977,0.05752
1802,311,41.93634,25.5446,1.38447,20393.75617,860.92547,127.26031,0.07839
1803,311,56.52075,28.49781,1.25388,37207.14091,826.15981,135.56021,0.03794
1804,312,14.92796,53.41116,1.12727,9040.69605,830.3766,212.22791,0.18258
1805,312,19.45042,39.93982,1.25423,43781.28887,982.22936,227.36444,0.04947
1806,312,25.76423,31.37127,2.43475,173550.04158,874.61428,751.63405,0.13595
1807,312,35.11216,13.47871,2.19015,17070.00603,815.13023,116.63646,0.21132
1808,312,36.73175,24.56369,1.44517,106320.33832,1051.26619,246.37867,0.02891
1809,312,45.62904,25.54227,1.22193,53552.59941,951.29609,186.85899,0.03277
1810,313,19.95413,38.1559,1.56657,51299.19188,909.11716,194.21315,0.05635
1811,313,26.66262,32.35463,1.30184,46796.58105,959.40211,248.54674,0.05367
1812,313,31.02269,18.77407,1.41471,33167.94918,890.99076,128.33971,0.05095
1813,313,45.6283,25.4927,1.24287,48852.00565,844.95335,131.44784,0.028
1814,313,54.88367,27.98383,1.20286,13577.55572,768.63272,84.56097,0.06619
1815,314,19.96103,37.37793,1.40024,38168.74316,828.07936,125.12419,0.04272
1816,314,21.99362,22.65503,1.55528,75095.45674,981.33538,205.74118,0.04009
1817,314,27.39701,22.69638,3.02141,60801.55004,696.91064,233.25338,0.20061
1818,315,14.83339,53.52683,1.19474,39884.45129,956.37607,246.79939,0.05317
1819,315,15.70947,47.57641,1.44532,22405.26513,806.86701,224.522,0.12438
1820,315,28.08982,22.8396,1.8107,93755.74037,990.74849,380.13314,0.07414
1821,315,29.0033,30.80421,1.96161,62040.69612,931.19837,293.9451,0.10343
1822,315,38.21834,24.5169,1.25526,26995.59107,840.55441,133.23196,0.05132
1823,316,13.28279,17.99782,1.63482,9421.10756,767.91695,95.92775,0.18602
1824,316,15.846,47.46696,1.35377,47122.71056,800.62555,110.92775,0.0299
1825,316,28.08942,23.41188,1.86571,112857.38295,1057.82142,391.78293,0.06718
1826,316,39.29668,24.98495,1.59763,129744.78727,1020.30693,368.54175,0.04101
1827,317,14.90219,50.99235,1.24832,42683.1153,813.56208,119.55684,0.02994
1828,317,23.25217,32.49625,1.27409,23317.31438,902.74505,185.72395,0.07994
1829,317,30.08702,23.82775,2.30453,82098.22033,925.05658,382.31952,0.13623
1830,317,35.64597,24.35443,2.2462,57746.95794,804.16396,304.06825,0.14925
1831,318,19.54076,21.55701,1.63726,7860.4746,741.61686,89.87749,0.21273
1832,318,51.21768,26.92206,1.17082,4114.01546,728.73844,86.00993,0.20703
1833,319,17.51993,43.32633,1.31313,47227.43645,836.93755,120.34696,0.02995
1834,319,19.76511,21.73903,1.69565,30283.06469,875.24606,139.42615,0.08398
1835,319,22.86808,32.4771,1.3813,60056.79423,896.36225,193.21667,0.03786
1836,319,30.31615,19.35198,1.37593,36676.09955,1039.2218,152.01031,0.0501
1837,319,34.31336,11.21373,2.01339,31809.51819,923.43593,143.62874,0.11418
1838,319,40.20929,24.57808,1.27865,27912.88417,851.47456,126.50399,0.04937
1839,319,48.32669,26.05192,1.21061,33508.85273,804.64072,116.91079,0.03517
1840,320,17.49275,43.27903,1.29977,48611.31396,824.70987,132.99292,0.03082
1841,320,27.25204,24.03821,1.42922,45324.54741,855.88573,131.2279,0.03895
1842,320,37.67102,24.4529,1.32704,23763.02059,803.42052,104.95605,0.05375
1843,320,51.8134,26.92468,1.43693,16606.29824,801.13583,130.2914,0.105
1844,320,58.13458,30.9107,1.2426,12872.79248,816.82825,132.33534,0.10393
1845,321,9.18495,17.32255,1.70901,16565.7891,787.97974,91.87893,0.11219
1846,321,14.98054,56.19136,1.2679,8057.08581,749.77825,95.35669,0.13324
1847,321,16.03921,46.5623,1.19017,17578.01973,750.11998,92.14975,0.05362
1848,321,24.64179,29.53142,1.09071,24457.46418,1096.56621,577.63191,0.15883
1849,321,27.28198,24.07332,1.3251,40991.23664,997.43307,353.55803,0.08672
1850,321,34.62005,11.24567,1.98407,24011.57405,824.44748,127.68482,0.13342
1851,322,7.75155,17.04788,1.87019,21943.33786,774.64513,114.46925,0.11936
1852,322,14.89408,51.40512,1.22211,24888.78115,966.87668,360.46558,0.12446
1853,322,14.86671,56.54449,1.48235,27532.51746,886.83501,292.31047,0.13438
1854,322,28.89446,21.70526,3.39563,87945.83086,675.68601,331.53073,0.23981
1855,322,30.2025,19.45239,1.14281,16445.49033,1133.00642,346.89541,0.16008
1856,322,34.71093,24.69848,1.42704,13919.16386,857.69106,205.31025,0.18038
1857,322,53.08339,27.40634,1.22293,26095.5612,765.22742,108.01513,0.04307
1858,323,14.87462,56.82353,1.26609,19389.71587,753.5944,90.70129,0.05401
1859,323,25.98623,32.90992,1.36559,46235.02434,863.46835,133.50537,0.03556
1860,323,34.92544,24.85847,1.571,22748.35996,971.26536,232.7412,0.14838
1861,323,34.91676,15.10913,2.12998,17108.01221,793.09902,118.46418,0.20214
1862,323,34.39683,24.81944,1.9451,33174.47301,821.14445,223.49005,0.14879
1863,323,53.00916,27.4296,1.22083,22798.90185,808.04176,135.31448,0.05822
1864,324,19.14143,21.65931,1.56016,62101.40912,1042.62817,187.23388,0.04492
1865,324,27.11511,25.39181,1.082,36972.88301,1400.24774,614.26606,0.10981
1866,324,31.47286,28.95753,1.13255,23524.11454,1450.41548,861.86487,0.25982
1867,324,36.28205,7.36118,2.50788,20463.63578,769.97541,96.32384,0.19856
1868,324,48.17556,25.32702,1.3761,19961.3193,759.8983,106.38947,0.06895
1869,325,18.52958,21.43843,1.54722,32697.83224,913.44154,127.76166,0.06098
1870,325,22.13875,33.87495,1.72312,112698.3933,890.08454,427.42643,0.06248
1871,325,27.31136,24.03624,1.34691,22493.50887,901.49689,116.19199,0.06297
1872,325,35.10832,8.86949,2.86465,74844.80541,811.21839,157.01454,0.10474
1873,325,48.27657,25.20099,1.41241,7276.07605,732.11133,97.22225,0.1835
1874,326,11.65587,17.27485,1.8023,13984.23297,765.48953,100.32563,0.15695
1875,326,22.77939,32.61098,1.13528,11042.31901,814.98616,122.7343,0.09626
1876,326,30.52886,24.04374,2.37843,136790.77529,947.6908,790.76547,0.17288
1877,326,31.8246,24.26479,2.01162,132518.35117,1005.48793,741.25059,0.12072
1878,326,48.21691,25.44036,1.43363,42777.04334,857.35505,125.21636,0.03998
1879,326,57.1953,28.91982,1.18141,30666.38979,816.63072,113.54288,0.03586
1880,327,20.056,22.17106,1.68419,39977.69547,839.91298,123.36899,0.05725
1881,327,35.3423,24.60577,2.20947,66619.97985,726.65732,395.1955,0.15927
1882,328,11.64807,17.36494,1.72732,15354.57725,802.90824,121.40976,0.15273
1883,328,19.9529,21.82228,1.43001,10119.86076,850.88754,92.8758,0.13093
1884,328,22.81263,33.84053,1.96249,81498.27651,815.49668,303.98032,0.08134
1885,328,30.77433,19.04977,1.43839,21370.55313,1051.89192,383.3131,0.20909
1886,328,33.64328,24.81655,1.28758,36801.07983,1066.13097,318.11726,0.08306
1887,328,48.34666,26.15952,1.22109,43554.91214,1103.82004,430.28669,0.08378
1888,329,11.61401,17.53603,1.77208,32323.20406,800.44379,131.88943,0.08198
1889,329,17.64394,42.13066,1.80602,25738.24686,841.56373,129.03265,0.10468
1890,329,23.19235,32.03453,1.59507,56176.96256,829.07538,215.72915,0.05831
1891,329,33.55995,24.23647,1.20968,29802.77637,1066.78466,331.92415,0.09463
1892,329,37.37618,24.59167,2.41705,52669.79632,766.87061,384.89011,0.23441
1893,329,54.08661,27.95667,1.87804,27633.17006,779.93092,196.5165,0.14912
1894,330,11.83724,17.27039,1.7461,7795.21026,727.6091,104.00945,0.27121
1895,330,14.71518,55.38997,3.2144,24695.09023,772.77814,112.34733,0.30218
1896,330,18.29851,41.30769,1.79362,86666.57425,893.86236,321.15693,0.06752
1897,330,33.66545,24.24192,1.24805,29759.61778,1078.64473,395.03043,0.11789
1898,330,34.84027,15.99212,1.51795,32259.0599,920.5743,144.38509,0.06567
1899,330,37.60537,24.50245,2.28247,58002.89576,758.68688,412.49488,0.20282
1900,330,53.32049,27.6008,1.12881,35712.32087,1112.90805,431.66114,0.08835
1901,330,53.29048,27.61198,1.16229,36659.30994,1117.81599,443.86183,0.0933
1902,331,6.83591,16.63,1.8349,26068.88283,807.55245,112.69013,0.09586
1903,331,18.68126,39.94548,2.76299,40509.10708,725.98188,223.23229,0.24253
1904,331,22.77143,32.72813,1.28827,41356.60111,906.6322,250.46705,0.05986
1905,331,30.54908,24.12076,1.32695,42074.99144,850.49111,131.39015,0.03649
1906,331,34.88052,16.12987,1.65216,18203.99062,800.21856,113.98514,0.11271
1907,331,53.82293,27.81138,1.42967,76909.52506,852.63759,185.25705,0.03062
1908,332,16.91686,44.0995,1.21873,31083.24379,1190.39122,603.72334,0.1606
1909,332,19.62419,37.94045,1.7117,93723.22959,1021.47849,369.12325,0.06475
1910,332,26.0996,23.78322,1.50802,22577.56438,818.66432,117.30539,0.07825
1911,332,38.48096,24.82317,1.39712,70204.41487,889.74226,156.48554,0.02799
1912,332,52.99424,27.54046,1.32643,20030.29116,1078.55221,316.08239,0.16011
1913,332,51.86301,27.02297,2.43789,54348.46508,735.19984,305.51515,0.18702
1914,333,15.17074,58.04988,1.20486,23441.9057,759.25915,95.66291,0.04258
1915,333,21.55158,34.57999,1.27899,25881.22892,777.03705,106.24239,0.04659
1916,333,26.21786,23.67676,1.4111,30484.79794,820.73315,106.34913,0.04774
1917,333,35.69524,24.37945,1.2599,28660.4354,797.3892,102.82347,0.04007
1918,333,53.26995,27.63284,1.40584,5581.99876,720.0106,97.16258,0.23656
1919,334,15.31182,49.4522,1.34665,35123.53121,847.6677,120.19549,0.04177
1920,334,16.40805,20.16683,1.62348,5716.6224,743.24111,84.82347,0.27527
1921,334,18.52435,40.02882,1.50536,38548.75838,931.19746,161.42655,0.05937
1922,334,25.78117,27.76945,0.9767,4826.56064,851.92021,137.39825,0.18137
1923,334,33.17901,24.317,1.34792,35050.48385,837.41483,143.57692,0.04814
1924,334,48.45837,25.62312,1.45791,40321.4316,1077.63198,388.49532,0.11534
1925,334,48.70481,25.70925,1.3763,32508.11593,1161.57754,424.87914,0.1391
1926,335,15.62103,49.14287,1.76545,47651.28265,1202.84545,204.45913,0.07966
1927,335,15.39553,50.64172,2.41769,45776.63892,1078.48778,192.54756,0.14526
1928,335,17.18697,44.29507,3.39662,70067.44952,738.85055,268.46393,0.24872
1929,335,26.08843,25.07903,2.29664,44748.29578,779.08569,277.18173,0.18494
1930,335,28.39209,31.29864,1.33146,43071.0048,1001.12868,291.11408,0.0699
1931,335,34.71579,12.64306,1.56265,5382.97155,776.25956,95.43278,0.29634
1932,336,15.91175,19.69798,1.69674,37699.62438,845.92303,125.97491,0.06252
1933,336,16.62748,45.2502,1.2847,43656.68372,811.58929,128.22664,0.03255
1934,336,26.15684,23.57466,1.3992,45839.55757,903.35913,128.76161,0.03649
1935,336,34.83527,13.1903,1.78307,27468.92155,911.00279,121.91785,0.09157
1936,337,7.29758,17.0756,1.82125,22650.55102,814.91847,109.23132,0.106
1937,337,16.56761,45.13102,1.32004,35522.83222,810.12098,106.55592,0.0364
1938,337,24.10367,30.37917,1.25947,52328.9278,846.73376,132.69321,0.02704
1939,337,34.99649,12.7403,2.20505,35061.87059,909.25429,132.86256,0.1162
1940,337,36.88044,5.6552,5.79369,166801.60503,564.13418,155.82767,0.18885
1941,337,53.46631,27.58607,1.4966,21173.54368,748.5965,108.57994,0.07744
1942,338,7.26383,16.97299,1.84883,18633.52876,805.05043,110.53195,0.13359
1943,338,16.69865,46.64484,2.45531,14906.7474,764.30061,92.06457,0.25229
1944,338,20.06751,37.4093,1.04092,4040.58776,856.5266,209.89198,0.34801
1945,338,24.18831,30.39827,1.16066,50893.50774,1013.79548,225.90354,0.03672
1946,338,27.15084,23.9313,1.22055,13429.5128,927.1589,283.33018,0.18454
1947,338,44.77472,25.28759,1.32239,10453.21211,762.28895,111.76607,0.12575
1948,339,16.71511,45.05738,1.74081,50341.34224,1049.67352,173.97194,0.06407
1949,339,19.84229,37.627,1.29864,40257.40854,1046.49729,218.34403,0.05541
1950,339,24.27568,30.20104,0.84434,5119.79169,1022.68056,324.95349,0.27723
1951,339,27.19308,23.81662,1.33564,43740.35529,972.51096,176.72681,0.04506
1952,339,34.41521,14.89255,2.7149,70656.00482,839.5353,193.875,0.11916
1953,339,38.58707,24.56818,1.26011,23307.99972,866.30038,150.91599,0.06596
1954,339,54.14369,27.77414,1.46398,30101.0561,795.87917,109.35976,0.05288
1955,340,11.54248,18.05325,2.82409,41553.15106,802.00293,160.9054,0.1865
1956,340,14.79952,18.86972,1.75977,51520.40223,997.83755,201.15675,0.07226
1957,340,17.15265,43.83145,2.15557,41479.64563,816.24608,128.60884,0.09173
1958,340,27.2118,23.84543,1.32355,42042.95261,1026.04153,196.56274,0.05032
1959,340,34.21888,15.98181,2.22304,62212.57212,1042.91753,259.7158,0.1179
1960,340,35.23348,9.95934,3.36717,69607.77829,810.34056,163.24816,0.15984
1961,340,54.20572,27.98498,1.2923,17257.31312,813.81479,116.92816,0.07598
1962,341,9.69147,15.65471,7.3468,604474.3016,0.00001,405.69848,0.19573
1963,341,13.39287,18.21773,2.20998,55329.45854,897.55017,247.70655,0.1256
1964,341,15.12328,49.83552,1.12817,15287.73253,899.49348,187.72717,0.0976
1965,341,19.91497,37.32373,1.2797,38463.01546,1168.26771,395.60751,0.09587
1966,341,25.35114,23.3688,1.39226,8836.13439,831.60915,114.83307,0.1673
1967,341,34.3123,16.86091,1.56326,31669.17261,871.24653,133.90001,0.06659
1968,341,41.02912,24.90799,1.1485,8243.00808,780.75636,111.30435,0.12172
1969,341,52.83297,27.33479,1.93124,47305.45316,797.4877,191.36753,0.09022
1970,342,5.11175,13.45654,2.25952,23810.75826,780.12914,109.79473,0.15393
1971,342,15.58503,19.51717,1.67007,34358.23827,842.04793,131.19907,0.06861
1972,342,24.15457,30.31288,1.20616,34149.42778,817.98664,122.32772,0.03549
1973,342,34.00986,16.97559,1.74553,41085.26418,858.47228,156.58224,0.07217
1974,342,54.20173,27.95356,1.38172,24308.2931,800.81507,106.93578,0.05749
1975,343,4.96167,13.13387,2.03184,23911.63985,767.75178,116.90147,0.13087
1976,343,24.30955,30.52044,1.33795,60597.86616,864.86624,189.71057,0.03482
1977,343,43.49573,25.2502,1.31612,81963.5388,888.18012,203.53006,0.02665
1978,344,16.19288,49.51904,2.60102,29859.90731,835.24308,117.65707,0.17093
1979,344,25.30879,33.3972,1.29919,12801.64009,757.74782,100.02879,0.09149
1980,344,34.95547,14.29514,1.81513,34218.21538,856.88738,114.01863,0.07244
1981,344,51.84021,26.77838,1.42099,26906.10687,791.21252,91.87966,0.04911
1982,345,14.91851,53.76493,3.87174,47362.99079,741.11825,107.63436,0.22083
1983,345,16.94211,44.19946,2.99085,16722.16285,757.46687,107.00925,0.37209
1984,345,21.64901,22.43464,1.21658,18246.94082,1073.917,376.61604,0.17508
1985,345,24.64164,29.38258,1.25772,53194.68304,1169.61939,299.44438,0.05221
1986,345,32.76742,24.38916,1.06336,8066.71597,1189.35204,264.38854,0.2227
1987,345,34.50301,16.80083,1.6283,12748.60482,958.00497,146.28921,0.19054
1988,345,41.04561,25.20853,1.75869,104617.16077,992.19964,417.97168,0.06856
1989,346,14.804,54.45015,1.09211,5706.17186,741.54314,106.30809,0.15405
1990,346,18.77657,41.02972,1.29725,49136.46218,875.26357,130.04408,0.02988
1991,346,24.36087,25.85701,3.07421,54528.10531,790.60483,266.60387,0.26056
1992,346,24.102,30.33156,1.48169,145940.42432,1053.95141,433.56688,0.03665
1993,346,39.18214,24.79493,1.34005,68671.59527,914.01697,138.86934,0.02414
1994,346,48.28365,26.03552,1.08859,8062.30592,825.95505,109.61767,0.11132
1995,346,58.099,29.12856,1.61527,46083.72883,786.95924,190.89582,0.06546
1996,347,12.02136,17.56717,1.6127,30613.91324,833.48624,119.80562,0.06697
1997,347,14.70563,54.55718,1.37746,53632.79456,1123.47835,244.62814,0.05146
1998,347,25.44223,23.08444,1.13434,4643.94712,801.70876,124.94841,0.23027
1999,347,33.33772,26.33883,1.32811,31272.44855,934.79323,279.55097,0.09221
2000,347,38.92102,24.58461,1.20797,17723.65826,887.2626,328.1732,0.15675
2001,348,11.96139,17.5034,1.73008,35081.56508,787.1064,113.42171,0.06423
2002,348,14.76573,54.4005,1.42471,44691.44593,1155.32393,180.58008,0.05071
2003,348,27.97924,22.96817,1.22254,5977.23176,761.72152,97.97108,0.17069
2004,348,39.1693,24.63941,1.27584,53782.63053,817.92311,146.51406,0.02909
2005,349,24.83684,33.82541,1.35585,36455.23694,796.79398,118.68002,0.04041
2006,349,27.7255,23.9762,1.37405,6965.26981,828.60032,113.08013,0.2042
2007,349,34.84782,14.42521,1.90857,22556.92107,865.58634,114.36004,0.12071
2008,349,36.6494,24.55747,1.88907,70789.27439,819.22908,398.10658,0.11112
2009,349,53.26767,27.61758,1.54384,11556.78762,741.12552,92.86739,0.13285
2010,350,12.64686,17.73266,1.49647,7726.28293,787.6149,111.92449,0.21509
2011,350,15.2083,51.45964,2.27068,12604.02159,749.49712,95.78658,0.26348
2012,350,23.32011,31.96227,1.23321,52912.04747,940.69591,139.48184,0.02674
2013,350,23.96597,23.23657,1.57929,39433.81664,989.20255,205.15889,0.07778
2014,350,34.9367,14.23509,1.90969,34757.07921,864.91931,140.44046,0.09269
2015,350,35.60052,24.53888,1.33192,42480.42428,895.59652,138.89277,0.03801
2016,350,48.58761,25.58933,1.40499,18160.79163,781.71589,111.34978,0.08147
2017,351,18.44955,40.74227,2.48032,116209.82576,713.45112,633.56137,0.17875
2018,351,18.51034,40.38595,2.27237,91417.18649,957.48395,660.66857,0.19898
2019,351,23.16054,32.27603,1.11387,9528.71865,1076.41172,314.12088,0.24021
2020,351,31.44449,29.32645,1.20704,38130.96343,1240.62409,360.49116,0.07951
2021,351,35.05582,14.29273,1.98554,36716.72933,889.89379,135.92171,0.09222
2022,351,37.36568,24.68882,2.16914,47858.72109,902.44997,319.98589,0.17604
2023,351,49.58672,26.0099,1.90267,80828.53049,879.13851,373.45272,0.0931
2024,352,7.69908,16.97028,1.89198,21265.89772,767.88605,104.50105,0.1174
2025,352,17.38569,43.41555,1.79132,47593.22024,871.16256,129.76107,0.05645
2026,352,27.8739,23.9992,1.31282,33050.75922,927.56207,153.03823,0.05108
2027,352,28.26806,31.46165,1.50407,27928.54337,949.4474,197.1971,0.0964
2028,352,35.09938,14.0377,1.9174,28003.0862,898.71307,124.46873,0.10507
2029,352,36.37592,7.451,4.82765,68290.66628,619.34372,108.79978,0.23955
2030,352,48.83767,25.48815,1.43685,52253.89614,872.22575,137.13177,0.03544
2031,353,15.60115,48.46145,1.33906,26548.57832,975.87059,268.96098,0.1065
2032,353,22.07462,33.8736,1.36163,22415.39725,824.96861,120.09154,0.06615
2033,353,28.85266,23.67982,2.00271,79913.28701,849.42064,475.71817,0.13023
2034,353,34.95897,14.34944,1.82502,8755.73566,772.83612,93.08897,0.24199
2035,353,39.38768,24.65369,1.18153,14047.0145,809.02609,106.15254,0.07312
2036,354,15.51324,48.70469,1.26272,12608.92272,774.93322,105.2291,0.09146
2037,354,19.19422,40.20458,1.23749,13106.34137,790.1744,101.63085,0.08258
2038,354,21.93749,33.66508,1.02711,3583.32392,828.01897,127.61773,0.25209
2039,354,23.53303,23.1449,1.49372,42005.84476,959.78102,208.27429,0.06653
2040,354,31.70995,26.3814,2.54464,56375.97619,774.83891,245.87232,0.16151
2041,354,37.88889,6.16319,1.93523,5534.56765,754.22158,105.36957,0.47069
2042,354,40.9392,24.89755,1.23676,45247.72359,853.09006,112.60119,0.02664
2043,355,20.98995,37.10936,1.58324,30183.96771,798.12192,115.89189,0.06391
2044,355,30.49725,24.35558,2.91773,40200.09564,739.08441,249.35767,0.30009
2045,355,34.55599,24.46972,1.30314,51435.84094,1021.94426,291.33613,0.05632
2046,355,40.76875,24.87173,1.30071,36536.91907,903.35422,302.43638,0.08148
2047,356,14.96151,55.11251,1.1972,14543.89187,802.59953,151.26581,0.09569
2048,356,20.06097,37.27308,1.43545,76092.50314,927.17218,157.77896,0.02741
2049,356,31.57893,24.33986,1.34959,51054.32863,826.68167,131.96049,0.03132
2050,357,8.38346,16.99226,1.57338,9279.49554,920.91912,165.13565,0.27063
2051,357,11.97478,18.2908,2.76508,23206.31117,739.43476,133.56683,0.27414
2052,357,19.7743,37.67097,1.37383,9433.06342,711.39828,81.90067,0.11871
2053,357,31.64204,24.33689,1.25916,15150.4077,766.67545,107.61798,0.07722
2054,357,40.1631,24.74653,1.26845,30276.19227,776.17253,102.03474,0.03826
2055,358,5.17268,13.97729,1.91589,26283.11217,766.12382,107.83232,0.09992
2056,358,29.46145,24.01017,1.35922,14295.28553,740.1751,92.23851,0.08415
2057,358,52.41813,27.18801,1.37101,17032.23618,736.62155,102.50359,0.07783
2058,359,15.0014,54.59749,3.44229,26600.01604,775.6771,111.09216,0.31851
2059,359,14.875,54.7986,3.94956,42024.6408,701.44507,110.70772,0.26444
2060,359,23.45362,31.72036,1.11649,33709.72869,1070.68948,396.9607,0.08484
2061,359,27.06267,25.18813,1.54921,45335.39187,914.2976,254.96513,0.07885
2062,359,35.88275,7.95739,3.03253,42585.34566,781.9061,117.76437,0.16257
2063,359,52.57624,27.11618,1.30342,35442.063,772.58252,132.03561,0.04188
2064,360,5.38326,13.95223,1.89748,12252.89984,790.63395,99.48177,0.19646
2065,360,16.72986,21.01322,3.2004,18859.13743,854.45,132.233,0.44636
2066,360,14.68543,54.45839,4.55809,125273.52388,635.77876,141.26931,0.14396
2067,360,18.8438,39.14853,1.46375,31143.1391,916.17132,117.24499,0.0539
2068,360,22.84387,22.72702,2.8162,101693.8785,868.7828,464.52785,0.19572
2069,360,27.20722,31.97651,1.69074,66064.28883,1035.05384,281.54812,0.0701
2070,360,27.28177,22.04122,2.49003,98338.3939,1054.89541,563.05699,0.19026
2071,360,34.82457,14.22446,1.90839,34983.88767,1094.09281,222.05477,0.13523
2072,360,52.46028,27.10142,1.41203,29641.17607,859.2959,139.91966,0.06068
2073,361,12.51622,17.56273,1.63821,27062.46754,826.17817,112.87642,0.07441
2074,361,15.03212,57.91504,1.38114,36241.57479,942.38281,148.4469,0.05008
2075,361,22.3624,33.55913,1.21867,48609.5436,944.12834,263.212,0.04801
2076,361,34.91279,14.12919,2.31891,47015.72052,886.26035,180.67877,0.12348
2077,361,37.34039,24.18717,1.24992,3641.00057,813.81701,103.59855,0.30398
2078,361,36.09746,7.60624,4.23464,59078.06383,783.89408,125.08846,0.23819
2079,361,46.39895,25.02674,1.45881,7337.8322,759.61326,103.66944,0.20323
2080,361,58.44462,31.21094,1.44602,29694.22415,821.21101,145.09411,0.06524
2081,362,5.61891,14.94026,1.85214,22752.92362,805.14904,106.21867,0.1067
2082,362,15.49688,53.39016,3.8183,26598.22347,774.47758,115.87527,0.40431
2083,362,15.99636,49.03599,3.17697,28148.70905,804.80727,135.651,0.30125
2084,362,16.21767,46.60331,3.44428,36286.62473,731.69347,128.19952,0.26218
2085,362,27.27491,23.85391,1.52909,44276.68337,857.29429,136.46016,0.04664
2086,362,35.04442,9.08846,2.59196,49242.92795,801.18742,128.1015,0.11055
2087,363,7.95784,16.07545,3.55499,91273.30926,778.95177,282.06006,0.21859
2088,363,8.97711,16.4503,2.9688,70584.61259,797.18929,246.58779,0.17539
2089,363,23.38016,31.75871,1.14562,17529.72454,931.65386,245.02337,0.1104
2090,363,27.6005,24.0283,1.64906,76519.22747,1055.50194,242.05166,0.05058
2091,363,34.78553,15.32098,1.72889,12632.34707,817.08936,111.50487,0.17374
2092,363,43.19544,25.27043,1.25703,21349.92991,807.80287,104.52053,0.05379
2093,363,56.57256,29.96102,3.22715,124734.68731,714.27097,574.55192,0.25536
2094,363,58.43967,31.22304,1.21238,27559.56884,1327.32936,544.11662,0.1625
2095,364,5.36325,14.82271,2.08482,27315.31274,757.50037,99.93377,0.10694
2096,364,17.05855,43.6752,2.1336,19082.91995,733.05432,107.88224,0.16914
2097,364,29.1149,24.13629,1.33389,49108.90862,942.58726,153.61351,0.03582
2098,364,34.62084,15.18428,1.60742,20105.20225,932.68261,166.80231,0.13174
2099,364,37.41166,24.55545,1.23411,17129.06887,880.22787,143.60521,0.08259
2100,364,47.95748,25.93478,1.27037,37211.41031,824.93937,116.91556,0.03472
2101,365,5.77546,15.68253,2.05578,40815.4723,833.33202,138.91232,0.09041
2102,365,14.97836,58.71197,1.25384,27979.03025,767.89245,110.62066,0.0429
2103,365,17.16289,43.43534,1.72073,32008.0315,903.995,125.63527,0.07529
2104,365,23.33175,31.56701,1.22437,37914.49353,901.40222,165.8722,0.04184
2105,365,28.9107,23.33938,1.8195,81649.56939,894.87212,320.03696,0.07343
2106,365,34.65569,10.00425,2.39793,11582.89328,754.66828,93.42119,0.31299
2107,365,47.30513,25.84968,1.11581,21034.61242,1018.18941,447.4633,0.15152
2108,365,52.51126,27.1962,1.07393,21883.30477,1015.56337,415.15465,0.1265
2109,366,8.35627,16.95024,1.97456,30286.67407,935.63856,187.04079,0.14385
2110,366,15.00087,57.93502,1.30327,43470.41624,877.40792,123.41404,0.03261
2111,366,18.17714,42.46863,3.03126,190156.66497,728.50438,970.16944,0.24465
2112,366,19.16696,40.31658,1.28452,52649.36486,1541.55261,974.26972,0.16592
2113,366,24.20488,23.17473,4.37817,65886.86579,703.73408,144.03993,0.25592
2114,366,23.3451,31.48045,1.04592,13213.09229,982.24992,196.23194,0.1018
2115,366,29.10775,23.46848,1.87507,57931.8046,1277.60442,479.34772,0.15898
2116,366,34.73479,9.79494,2.26546,30974.78416,852.63064,131.55921,0.13743
2117,366,39.3011,24.64096,1.70013,97847.05095,1151.88254,548.80756,0.08848
2118,366,46.26884,25.64606,1.41511,55846.62974,1154.80577,637.06169,0.12516
2119,367,14.97883,57.95466,1.25818,42280.98522,948.30702,137.65388,0.03412
2120,367,17.08694,43.88114,1.44844,48017.65113,875.08264,144.65077,0.04073
