35.4363	216.3557
35.711	216.3434
35.9857	216.3462
36.2604	216.2952
36.5351	216.2436
36.8098	216.1543
37.0845	216.1384
37.3592	216.1145
37.6339	216.0456
37.9086	215.9828
38.1833	215.9339
38.458	215.8945
38.7327	215.8606
39.0074	215.8068
39.2821	215.7865
39.5568	215.7432
39.8315	215.6505
40.1062	215.6444
40.3809	215.6286
40.6556	215.619
40.9303	215.5323
41.205	215.4421
41.4797	215.4415
41.7544	215.3987
42.0291	215.3578
42.3038	215.3204
42.5785	215.2394
42.8532	215.1959
43.1279	215.1791
43.4026	215.127
43.6773	215.0823
43.952	215.024
44.2267	214.9973
44.5014	214.9312
44.7761	214.9019
45.0508	214.8774
45.3255	214.8126
45.6002	214.8036
45.8749	214.7838
46.1496	214.7138
46.4243	214.6495
46.699	214.6379
46.9737	214.6105
47.2484	214.5452
47.5231	214.4899
47.7978	214.4625
48.0725	214.4473
48.3472	214.4171
48.6219	214.3591
48.8966	214.3584
49.1713	214.3286
49.446	214.2849
49.7207	214.2635
49.9954	214.2246
50.2701	214.1866
50.5448	214.1938
50.8195	214.1111
51.0942	214.0833
51.3689	214.0222
51.6436	214.0117
51.9183	213.9512
52.193	213.9467
52.4677	213.9056
52.7424	213.9079
53.0171	213.8686
53.2918	213.8231
53.5665	213.7814
53.8412	213.7679
54.1159	213.6942
54.3906	213.699
54.6653	213.6345
54.94	213.636
55.2147	213.5764
55.4894	213.5248
55.7641	213.5135
56.0388	213.4548
56.3135	213.4795
56.5882	213.4116
56.8629	213.4115
57.1376	213.3453
57.4123	213.3177
57.687	213.3532
57.9617	213.2718
58.2364	213.2252
58.5111	213.1898
58.7858	213.2052
59.0605	213.1952
59.3352	213.1693
59.6099	213.1455
59.8846	213.0521
60.1593	213.0173
60.434	212.9323
60.7087	212.9325
60.9834	212.9241
61.2581	212.8987
61.5328	212.881
61.8075	212.8176
62.0822	212.8064
62.3569	212.7487
62.6316	212.7858
62.9063	212.7674
63.181	212.7088
63.4557	212.6777
63.7304	212.6266
64.0051	212.6241
64.2798	212.6351
64.5545	212.5871
64.8292	212.5833
65.1039	212.5216
65.3786	212.4805
65.6533	212.467
65.928	212.4384
66.2027	212.3802
66.4774	212.3405
66.7521	212.3519
67.0268	212.3015
67.3015	212.2935
67.5762	212.2534
67.8509	212.1924
68.1256	212.1508
68.4003	212.1246
68.675	212.1363
68.9497	212.0851
69.2244	212.0752
69.4991	212.0359
69.7738	211.9905
70.0485	211.9834
70.3232	211.9535
70.5979	211.9427
70.8726	211.9116
71.1473	211.8947
71.422	211.852
71.6967	211.8443
71.9714	211.7647
72.2461	211.7844
72.5208	211.7749
72.7955	211.7539
73.0702	211.7155
73.3449	211.7372
73.6196	211.6671
73.8943	211.614
74.169	211.5466
74.4437	211.5418
74.7184	211.5229
74.9931	211.4823
75.2678	211.4836
75.5425	211.4305
75.8172	211.4042
76.0919	211.3618
76.3666	211.3822
76.6413	211.3237
76.916	211.3211
77.1907	211.2911
77.4654	211.2924
77.7401	211.2513
78.0148	211.2527
78.2895	211.1874
78.5642	211.1517
78.8389	211.1338
79.1136	211.0997
79.3883	211.0891
79.663	211.0636
79.9377	211.0941
80.2124	211.0481
80.4871	210.9892
80.7618	210.9633
81.0365	210.9695
81.3112	210.9073
81.5859	210.8448
81.8606	210.8495
82.1353	210.8246
82.41	210.7901
82.6847	210.7539
82.9594	210.7672
83.2341	210.7691
83.5088	210.6758
83.7835	210.708
84.0582	210.6387
84.3329	210.6132
84.6076	210.595
84.8823	210.5388
85.157	210.5235
85.4317	210.5249
85.7064	210.4997
85.9811	210.483
86.2558	210.4412
86.5305	210.4198
86.8052	210.3911
87.0799	210.3574
87.3546	210.3323
87.6293	210.3013
87.904	210.2575
88.1787	210.2391
88.4534	210.2374
88.7281	210.2054
89.0028	210.1914
89.2775	210.1395
89.5522	210.1234
89.8269	210.0921
90.1016	210.1408
90.3763	210.0528
90.651	210.0429
90.9257	210.049
91.2004	209.9688
91.4751	209.9494
91.7498	209.9901
92.0245	209.9646
92.2992	209.9048
92.5739	209.909
92.8486	209.8392
93.1233	209.8607
93.398	209.8297
93.6727	209.8256
93.9474	209.8175
94.2221	209.7438
94.4968	209.7344
94.7715	209.6715
95.0462	209.6869
95.3209	209.6655
95.5956	209.6361
95.8703	209.6412
96.145	209.5758
96.4197	209.547
96.6944	209.5756
96.9691	209.5256
97.2438	209.4859
97.5185	209.4742
97.7932	209.4493
98.0679	209.4276
98.3426	209.3843
98.6173	209.3976
98.892	209.339
99.1667	209.3316
99.4414	209.288
99.7161	209.2857
99.9908	209.2502
100.2655	209.1709
100.5402	209.1971
100.8149	209.1822
101.0896	209.1603
101.3643	209.1416
101.639	209.1178
101.9137	209.0816
102.1884	209.1002
102.4631	209.087
102.7378	209.0597
103.0125	209.0427
103.2872	209.0378
103.5619	208.972
103.8366	208.9546
104.1113	208.9356
104.386	208.9141
104.6607	208.887
104.9354	208.8302
105.2101	208.8653
105.4848	208.8263
105.7595	208.8063
106.0342	208.7583
106.3089	208.751
106.5836	208.7559
106.8583	208.6897
107.133	208.6948
107.4077	208.6633
107.6824	208.6632
107.9571	208.6334
108.2318	207.5777
108.5065	208.6012
108.7812	208.6066
109.0559	208.5554
109.3306	208.5268
109.6053	208.4992
109.88	208.4725
110.1547	208.445
110.4294	208.444
110.7041	208.4207
110.9788	208.4036
111.2535	208.3796
111.5282	208.3586
111.8029	208.3779
112.0776	208.3366
112.3523	208.3154
112.627	208.2608
112.9017	208.3051
113.1764	208.2429
113.4511	208.2387
113.7258	208.179
114.0005	208.1697
114.2752	208.1893
114.5499	208.1534
114.8246	208.0976
115.0993	208.1035
115.374	208.0952
115.6487	208.0292
115.9234	208.0284
116.1981	208.0015
116.4728	207.949
116.7475	207.9723
117.0222	207.9487
117.2969	207.9537
117.5716	207.9075
117.8463	207.8862
118.121	207.8602
118.3957	207.8823
118.6704	207.7942
118.9451	207.7978
119.2198	207.801
119.4945	207.7264
119.7692	207.7147
120.0439	207.7436
120.3186	207.7311
120.5933	207.6939
120.868	207.645
121.1427	207.6305
121.4174	207.6212
121.6921	207.6
121.9668	207.5652
122.2415	207.539
122.5162	207.544
122.7909	207.5363
123.0656	207.5051
123.3403	207.4977
123.615	207.4618
123.8897	207.4144
124.1644	207.4156
124.4391	207.424
124.7138	207.3728
124.9885	207.3789
125.2632	207.3362
125.5379	207.3515
125.8126	207.3034
126.0873	207.2791
126.362	207.2648
126.6367	207.2385
126.9114	207.2358
127.1861	207.1741
127.4608	207.1923
127.7355	207.124
128.0102	207.1782
128.2849	207.1077
128.5596	207.0786
128.8343	207.102
129.109	207.0743
129.3837	207.0484
129.6584	207.012
129.9331	207.0119
130.2078	206.9597
130.4825	206.9772
130.7572	206.9643
131.0319	206.929
131.3066	206.9003
131.5813	206.916
131.856	206.8483
132.1307	206.8648
132.4054	206.8186
132.6801	206.843
132.9548	206.7845
133.2295	206.7638
133.5042	206.7876
133.7789	206.7651
134.0536	206.6792
134.3283	206.6678
134.603	206.6709
134.8777	206.6989
135.1524	206.7168
135.4271	206.7287
135.7018	206.6563
135.9765	206.6072
136.2512	206.5932
136.5259	206.5898
136.8006	206.5448
137.0753	206.5299
499.75	315.745
500.0247	255.041
500.2994	250.072
500.5741	246.913
500.8488	244.499
501.1235	242.542
501.3982	240.9
501.6729	238.303
501.9476	238.362
502.2223	237.268
502.497	236.273
502.7717	235.354
503.0464	234.548
503.3211	233.774
503.5958	233.068
503.8705	232.416
504.1452	231.818
504.4199	231.161
504.6946	230.639
504.9693	230.072
505.244	229.586
505.5187	229.121
505.7934	228.726
506.0681	228.231
506.3428	227.789
506.6175	227.372
506.8922	227.03
507.1669	226.646
507.4416	226.254
507.7163	225.905
507.991	225.603
508.2657	225.266
508.5404	224.91
508.8151	224.6
509.0898	224.284
509.3645	223.999
509.6392	223.716
509.9139	223.476
510.1886	223.186
510.4633	222.93
510.738	222.682
511.0127	222.446
511.2874	222.236
511.5621	222.003
511.8368	221.753
512.1115	221.52
512.3862	221.327
512.6609	221.14
512.9356	220.931
513.2103	220.701
513.485	220.488
513.7597	220.262
514.0344	220.119
514.3091	219.943
514.5838	219.768
514.8585	219.603
515.1332	219.381
515.4079	219.233
515.6826	219.036
515.9573	218.898
516.232	218.669
516.5067	218.537
516.7814	218.357
517.0561	218.225
517.3308	218.046
517.6055	217.919
517.8802	217.722
518.1549	217.567
518.4296	217.441
518.7043	217.27
518.979	217.119
519.2537	216.935
519.5284	216.817
519.8031	216.712
520.0778	216.58
520.3525	216.469
520.6272	216.331
520.9019	216.137
521.1766	216.021
521.4513	215.917
521.726	215.771
522.0007	215.679
522.2754	215.557
522.5501	215.393
522.8248	215.273
523.0995	215.142
523.3742	215.064
523.6489	214.913
523.9236	214.818
524.1983	214.682
524.473	214.536
524.7477	214.463
525.0224	214.332
525.2971	214.241
525.5718	214.133
525.8465	214.007
526.1212	213.882
526.3959	213.787
526.6706	213.662
526.9453	213.572
527.22	213.442
527.4947	213.331
527.7694	213.242
528.0441	213.128
528.3188	213.018
528.5935	212.974
528.8682	212.82
529.1429	212.741
529.4176	212.663
529.6923	212.598
529.967	212.447
530.2417	212.359
530.5164	212.2
530.7911	212.154
531.0658	212.063
531.3405	211.952
531.6152	211.85
531.8899	211.774
532.1646	211.696
532.4393	211.604
532.714	211.488
532.9887	211.367
533.2634	211.309
533.5381	211.218
533.8128	211.116
534.0875	211.022
534.3622	210.956
534.6369	210.836
534.9116	210.741
535.1863	210.667
535.461	210.657
535.7357	210.558
536.0104	210.479
536.2851	210.38
536.5598	210.274
536.8345	210.18
537.1092	210.098
537.3839	209.988
537.6586	209.928
537.9333	209.862
538.208	209.788
538.4827	209.675
538.7574	209.686
539.0321	209.556
539.3068	209.465
539.5815	209.378
539.8562	209.28
540.1309	209.27
540.4056	209.171
540.6803	209.079
540.955	209.041
541.2297	208.961
541.5044	208.856
541.7791	208.803
542.0538	208.705
542.3285	208.657
542.6032	208.553
542.8779	208.488
543.1526	208.416
543.4273	208.345
543.702	208.264
543.9767	208.22
544.2514	208.129
544.5261	208.112
544.8008	208.028
545.0755	207.963
545.3502	207.923
545.6249	207.841
545.8996	207.766
546.1743	207.712
546.449	207.636
546.7237	207.586
546.9984	207.54
547.2731	207.453
547.5478	207.405
547.8225	207.307
548.0972	207.272
548.3719	207.198
548.6466	207.158
548.9213	207.112
549.196	207.036
549.4707	206.953
549.7454	206.936
550.0201	206.87
550.2948	206.83
550.5695	206.796
550.8442	206.694
551.1189	206.637
551.3936	206.539
551.6683	206.481
551.943	206.468
552.2177	206.408
552.4924	206.361
552.7671	206.305
553.0418	206.227
553.3165	206.199
553.5912	206.148
553.8659	206.079
554.1406	205.992
554.4153	205.939
